,,,,bat tracking,,,,,,,,,,,,,,,,bat tracking swing path,,,,,,,,, batted ball ,,,,,,,,,,,,,,,Arm Strength,,,,,,,,,,,,,,,,,,,,,,,,,Base running value (Arm value on folder),,,,,,,,,,,,,,,,,,,Baseruning_run_value,,,,,,,,,,,,,,,Basestealing runnning game,,,,,,,,,,,,,,,,,,,,Exit velocity,,,,,,,,,,,,,,,,,Expected Statistics,,,,,,,,,,,Field Run Value,,,,,,,,,,,,,,,,,,Outs above avergae,,,,,,,,,,,,,Run value ( Swing take),,,,,,,Sprint speed,,,,,,
id,name,year,side,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,fielder_name,team_name,primary_position,primary_position_name,total_throws,total_throws_1b,total_throws_2b,total_throws_3b,total_throws_ss,total_throws_lf,total_throws_cf,total_throws_rf,total_throws_inf,total_throws_of,max_arm_strength,arm_1b,arm_2b,arm_3b,arm_ss,arm_lf,arm_cf,arm_rf,arm_inf,arm_of,arm_overall,entity_name,runner_runs,fielder_runs,runner_runs_advances,runner_runs_thrown_out,runner_runs_hold,fielder_runs_advances,fielder_runs_thrown_out,fielder_runs_hold,n_opp_xb,n_att_xb,rate_att_xb,est_rate_att_generic_runner,est_rate_att_generic_fielder,n_out,n_safe,rate_safe,rate_safe_per_attempt,year.1,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,player_name,key_target_base,runs_stolen_on_running_act,n_init,rate_sbx,n_sb,n_cs,n_pk,n_bk,n_fb,n_plus,n_minus,net_act_plus,net_act_minus,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,r_primary_lead_sbx,r_secondary_lead_sbx,r_sec_minus_prim_lead_sbx,"last_name, first_name",attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,total_runs,inf_of_runs,range_runs,arm_runs,dp_runs,catching_runs,framing_runs,throwing_runs,blocking_runs,outs_total,outs_2,outs_3,outs_4,outs_5,outs_6,outs_7,outs_8,outs_9,display_team_name,primary_pos_formatted,fielding_runs_prevented,outs_above_average,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,team_id,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed
606115,"Arcia, Orlando",2024,R,938,0.902791145,708,70.88294118,0.135394456,0.34180791,0.257995736,0.122881356,0.092750533,7.908655672,25,-34.13494747,230,0.245202559,373,0.397654584,25.38030155,8.353525367,-3.015765007,0.626865672,1.982338021,29.85348869,27.87115067,26.72387776,938,431,0.498839907,0.501160093,0.213457077,0.201856148,0.085846868,0.461716937,0.331786543,0.20649652,0.269141531,0.174013921,0.055684455,0.192575406,0.157772622,0.150812065,"Arcia, Orlando",,6,Shortstop,663,0,0,0,663,0,0,0,663,0,89.5,,,,86.3,,,,86.3,,86.3,"Arcia, Orlando",0.058730227,-0.071321667,0.082466947,0,-0.02373672,-0.098959013,0,0.027637346,10,5,0.5,0.485156916,0.480983633,0,5,0.5,1,2024,2024,2024,-1.136778524,-0.538824451,-0.597954073,28,0.84226765,0,-1.3810921,28,-0.454592632,-0.143361441,-4.808212126,-1.042657414,0,"Arcia, Orlando",All,-0.597954073,679,0,0,0,0,0,0,0,0,-8.13974888,2.28887934,10.91996386,14.08119578,3.161231928,,,,"Arcia, Orlando",431,8.6,29.7,107.8,88.2,98.4,92.8,85.9,421,145,394,163,37.8,23,5.3,3.8,602,431,0.218,0.204,0.014,0.354,0.332,0.022,0.273,0.266,0.007,3.284158063,3.284158063,3.14412259,-0.071321667,0.21135714,,,,,4144,0,0,0,0,4144,0,0,0,Braves,SS,3,4,8,3,-7,0,7,-3,74%,73%,1%,144,2332,-15.45301778,-14.03350968,-23.65494512,12.74871464,9.48672238,ATL,SS,29,229,,4.73,25.6
650489,"Castro, Willi",2024,R,1091,0.90090834,789,70.64335109,0.154903758,0.290240811,0.209899175,0.120405577,0.087076077,7.082113089,18,-16.82613298,302,0.276810266,364,0.333638863,37.10760142,9.127659072,-5.944707476,0.459211732,3.305898173,33.19369288,29.88779471,23.37247469,1091,413,0.399515738,0.600484262,0.271186441,0.273607748,0.055690073,0.404358354,0.341404358,0.254237288,0.200968523,0.142857143,0.055690073,0.203389831,0.198547215,0.198547215,"Castro, Willi",,6,Shortstop,589,0,154,34,235,85,81,0,423,166,95.7,,84.6,,86.7,88,90.5,,86.4,89.7,89.7,"Castro, Willi",-1.93016821,2.086653266,2.441364753,-2.660172248,-1.711360715,-2.256342461,2.748116467,1.59487926,130,52,0.4,0.407602398,0.410300346,3,49,0.376923077,0.942307692,2024,2024,2024,-1.036947916,1.524812393,-2.561760309,83,4.296205679,-1.558787228,-1.212606057,63,-1.349302472,-1.212457837,-1.247444992,-3.863586985,20,"Castro, Willi",All,-2.561760309,910,0.01978022,11,7,2,0,0,11,9,1.047183675,-6.158215653,10.2986426,14.43334201,4.134699408,11.47822222,22.42955556,10.95133333,"Castro, Willi",413,13.6,38.7,112.3,87.4,98.9,91.2,84,432,175,399,152,36.8,29,7,4.6,635,413,0.247,0.242,0.005,0.385,0.39,-0.005,0.317,0.323,-0.006,0.72404478,0.72404478,2.525717328,,-1.801672548,,,,,1397,0,0,0,0,1397,0,0,0,Twins,SS,3,3,0,2,0,1,0,4,69%,67%,2%,142,2509,8.516508409,-2.81124192,-16.49687135,13.04456896,14.78005271,MIN,SS,27,217,1,4.3,27.9
666149,"Fitzgerald, Tyler",2024,R,536,0.899328859,374,70.4874566,0.070895522,0.315508021,0.220149254,0.109625668,0.076492537,7.36524278,3,7.015951309,162,0.302238806,185,0.345149254,38.12736474,17.67303002,-4.506818853,0.440298507,4.451433802,32.4165028,27.965069,24.9976464,536,207,0.352657005,0.647342995,0.333333333,0.246376812,0.06763285,0.497584541,0.260869565,0.241545894,0.222222222,0.09178744,0.038647343,0.275362319,0.169082126,0.202898551,"Fitzgerald, Tyler",,6,Shortstop,423,3,30,0,360,8,22,0,390,30,84.9,,,,81.6,,,,81.6,,81.6,"Fitzgerald, Tyler",-0.056218484,0.068487245,0.607166022,0,-0.663384506,-0.562807413,0,0.631294658,25,9,0.36,0.416190567,0.415386293,0,9,0.36,1,2024,2024,2024,2.759115678,2.721252508,0.037863169,51,3.160698926,0,-0.439446417,33,-0.807829687,0.845692856,-0.433599219,4.007548577,18,"Fitzgerald, Tyler",All,0.037863169,574,0.029616725,13,4,1,0,0,13,5,6.281656167,-2.707706809,12.45127912,16.30718876,3.855909639,12.85647059,24.28111765,11.42464706,"Fitzgerald, Tyler",207,20.2,38.6,107.3,87.7,97.6,90.6,83.6,434,187,397,66,31.9,17,8.2,5,341,207,0.28,0.226,0.054,0.497,0.383,0.114,0.357,0.293,0.064,-5.508249347,-5.508249347,-2.814887095,-0.058553235,-2.634809018,,,,,1782,0,0,0,0,1782,0,0,0,Giants,SS,-3,-4,-1,-2,0,-1,-1,-3,74%,76%,-2%,137,1330,13.13755268,12.3732841,-10.4195537,5.343512745,5.840309533,SF,SS,26,99,47,4.3,30
666182,"Bichette, Bo",2024,R,519,0.899480069,411,70.44528717,0.142581888,0.326034063,0.258188825,0.148418491,0.117533719,7.312205087,10,-22.56272939,108,0.208092486,202,0.389210019,37.98598069,3.289598461,-0.161342215,0.319845857,-4.580636858,24.95633391,29.53697077,24.16881751,519,249,0.469879518,0.530120482,0.176706827,0.309236948,0.044176707,0.269076305,0.365461847,0.365461847,0.164658635,0.208835341,0.096385542,0.104417671,0.156626506,0.269076305,"Bichette, Bo",,6,Shortstop,342,0,0,0,342,0,0,0,342,0,89.7,,,,83.3,,,,83.3,,83.3,"Bichette, Bo",-0.007293376,0.006344571,0.010353419,0,-0.017646795,-0.009743529,0,0.0160881,4,2,0.5,0.527160846,0.525042982,0,2,0.5,1,2024,2024,2024,0.250623907,-0.437948008,0.688571915,29,1.203065657,-0.803261808,-0.837751857,24,0.609462877,0.079109039,1.846802491,0.113215364,5,"Bichette, Bo",All,0.688571915,426,0.011737089,5,0,0,0,0,5,0,0.773744478,1.186273377,11.98887811,15.23091294,3.242034826,13.0924,27.908,14.8156,"Bichette, Bo",249,7.2,31.3,111.2,89.2,100.9,92.3,87.7,431,147,416,107,43.5,11,4.4,3.3,336,249,0.225,0.248,-0.023,0.322,0.377,-0.055,0.264,0.303,-0.039,0.447082135,0.447082135,0.757268228,0.006344571,-0.316530665,,,,,2053,0,0,0,0,2053,0,0,0,Blue Jays,SS,1,1,2,-1,0,0,-2,3,72%,71%,1%,141,1174,-14.62510788,-6.97932099,-16.62150359,6.012314633,2.963402062,TOR,SS,26,125,,4.51,27.3
691026,"Winn, Masyn",2024,R,1000,0.900090009,823,70.22580169,0.115,0.32199271,0.265,0.120291616,0.099,7.32167485,14,-16.46690788,177,0.177,423,0.423,28.37792748,4.670360721,-1.858934251,0.398,0.996601632,33.04207835,32.04547672,22.89010123,1000,486,0.411522634,0.588477366,0.242798354,0.265432099,0.080246914,0.327160494,0.372427984,0.300411523,0.156378601,0.166666667,0.088477366,0.170781893,0.205761317,0.211934156,"Winn, Masyn",,6,Shortstop,721,0,0,0,721,0,0,0,721,0,101.2,,,,92.7,,,,92.7,,92.7,"Winn, Masyn",-1.019171565,1.021805105,0.106329183,-0.934254691,-0.191246057,-0.045568819,0.969670516,0.097703408,8,4,0.5,0.568763664,0.55306463,1,3,0.375,0.75,2024,2024,2024,2.099684066,3.201408201,-1.101724136,74,4.64419039,0,-1.442782189,60,-1.088452635,-0.013271501,-2.752488897,-0.623769313,14,"Winn, Masyn",All,-1.101724136,976,0.014344262,9,5,0,0,0,9,5,-1.670368236,-1.705889975,12.75232729,16.04180748,3.289480181,14.16057143,23.79714286,9.636571429,"Winn, Masyn",486,13.2,33.1,111.1,87,98.1,89.3,87,417,160,394,159,32.7,18,3.7,2.8,637,486,0.267,0.253,0.014,0.416,0.363,0.053,0.315,0.296,0.019,6.474663288,6.474663288,2.261604301,1.021805105,3.191253882,,,,,3856,0,0,0,0,3856,0,0,0,Cardinals,SS,2,3,7,-4,0,0,2,1,75%,74%,1%,138,2553,-1.360613816,-18.23122932,-6.858122817,18.46912115,5.259617164,STL,SS,22,240,27,4.22,28.8
678882,"Rafaela, Ceddanne",2024,R,1080,0.903010033,742,70.06628733,0.067592593,0.30458221,0.209259259,0.114555256,0.078703704,7.461803306,24,-13.81344619,338,0.312962963,341,0.315740741,33.29626799,14.13089919,-0.467081213,0.525925926,2.923743027,33.45539262,30.5316496,26.2920695,1080,398,0.424623116,0.575376884,0.263819095,0.228643216,0.082914573,0.371859296,0.366834171,0.261306533,0.201005025,0.170854271,0.052763819,0.170854271,0.195979899,0.208542714,"Rafaela, Ceddanne",,8,Center Fielder,649,0,22,1,349,0,276,1,372,277,98.3,,,,86.4,,92.1,,86.3,92.1,92.1,"Rafaela, Ceddanne",-0.980433347,1.892916325,3.939702259,-1.62460844,-3.295527166,-3.254763686,1.698315845,3.449364166,191,62,0.32460733,0.341373481,0.357613384,2,60,0.314136126,0.967741935,2024,2024,2024,0.801078405,1.721324046,-0.920245642,68,3.451047152,-0.795054602,-0.934668503,44,-1.280265856,0.360020215,1.492236166,1.527125079,24,"Rafaela, Ceddanne",All,-0.920245642,650,0.035384615,15,8,0,1,0,16,8,9.11583281,-6.096471564,11.70216225,15.34532947,3.643167219,12.05273913,22.26643478,10.21369565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.040456978,-5.040456978,-5.37555079,0.255686005,0.079407808,,,,,1941,0,0,0,0,1941,0,0,0,Red Sox,SS,-5,-7,-1,-1,-6,1,-7,0,76%,79%,-3%,111,2070,-6.746267493,-1.802035012,-6.13093162,-2.856760023,4.043459163,,,,,,,
676609,"Caballero, José",2024,R,751,0.900479616,549,69.6966992,0.155792277,0.282331512,0.206391478,0.089253188,0.065246338,6.960196272,18,-19.12424566,202,0.2689747,250,0.332889481,32.60939411,12.72123279,-5.219206853,0.537949401,20.35542096,36.13326134,15.77784038,23.55265758,751,314,0.423566879,0.576433121,0.21656051,0.248407643,0.111464968,0.493630573,0.363057325,0.143312102,0.222929936,0.156050955,0.044585987,0.270700637,0.207006369,0.098726115,"Caballero, José",,6,Shortstop,464,0,82,64,318,0,0,0,464,0,85.4,,76.4,,83.3,,,,82.7,,82.7,"Caballero, José",-0.278828747,0.190663607,0.00897686,0,-0.287805607,-0.008886119,0,0.199549726,6,3,0.5,0.703026182,0.637469618,0,3,0.5,1,2024,2024,2024,0.977758471,1.405096828,-0.427338357,95,2.113962123,0,-0.708865295,39,-1.482669877,1.055331519,7.720179259,8.550659037,56,"Caballero, José",All,-0.427338357,723,0.071922545,39,13,4,0,0,39,17,30.99686236,-14.72602407,12.84669903,16.64034304,3.793644013,13.71928,24.26294,10.54366,"Caballero, José",314,15.9,33.4,109.9,83.7,96.2,89.4,78.1,423,154,395,79,25.2,16,5.1,3.3,483,314,0.227,0.213,0.014,0.347,0.317,0.03,0.277,0.267,0.01,2.830526648,2.830526648,1.950469301,0.186182356,0.693874991,,,,,2140,0,0,0,0,2140,0,0,0,Rays,SS,2,3,4,-1,-2,1,0,2,70%,70%,0%,139,1894,-13.39529016,-10.94942467,-18.72398218,8.291780797,7.986335887,TB,SS,27,157,5,4.27,28.3
641313,"Anderson, Tim",2024,R,399,0.900677201,293,69.65697048,0.042606516,0.279863481,0.205513784,0.112627986,0.082706767,7.185125388,14,-23.96768186,106,0.26566416,141,0.353383459,39.87705985,9.882287884,8.894956885,0.50877193,5.183548682,26.14428256,20.96073387,27.0188655,399,166,0.620481928,0.379518072,0.126506024,0.246987952,0.006024096,0.355421687,0.36746988,0.277108434,0.307228916,0.234939759,0.078313253,0.048192771,0.13253012,0.198795181,"Anderson, Tim",,6,Shortstop,332,0,0,0,332,0,0,0,332,0,89,,,,85.4,,,,85.4,,85.4,"Anderson, Tim",0.1034525,-0.069719985,0.108376876,0,-0.004924376,-0.078735481,0,0.009015496,3,2,0.666666667,0.553141969,0.596881354,0,2,0.666666667,1,2024,2024,2024,-1.074974006,-0.151247122,-0.923726884,12,0.605229807,0,-0.756476929,5,-1.062571194,0.13884431,-2.924756009,0.592007233,7,"Anderson, Tim",All,-0.923726884,292,0.020547945,3,3,0,1,0,4,3,-0.504040261,-1.828708516,11.27898881,15.63688433,4.357895522,11.79866667,20.43333333,8.634666667,"Anderson, Tim",166,1.4,29.5,108.9,86.1,97,91.7,82.8,397,118,,50,30.1,3,1.8,1.2,241,166,0.214,0.215,-0.001,0.226,0.292,-0.066,0.208,0.235,-0.027,-1.984234707,-1.984234707,-1.593561942,-0.069719985,-0.320952779,,,,,1612,0,0,0,0,1612,0,0,0,Marlins,SS,-2,-2,-1,-2,1,0,-3,0,73%,74%,-1%,146,945,-23.69127811,-12.84321634,-13.67199539,1.38681419,1.437119426,MIA,SS,31,89,5,4.44,27.1
677587,"Rocchio, Brayan",2024,R,649,0.903899721,499,69.49924914,0.032357473,0.304609218,0.234206471,0.074148297,0.057010786,7.29060473,9,-29.91564607,150,0.231124807,255,0.392912173,29.17972467,10.09359167,-3.186600609,0.51155624,9.002963796,32.22836094,23.22539715,24.51223816,649,300,0.476666667,0.523333333,0.25,0.206666667,0.066666667,0.376666667,0.406666667,0.216666667,0.23,0.206666667,0.04,0.146666667,0.2,0.176666667,"Rocchio, Brayan",,6,Shortstop,459,0,0,0,459,0,0,0,459,0,89.1,,,,83.7,,,,83.7,,83.7,"Rocchio, Brayan",-0.005116285,0.000239001,0.001914539,0,-0.007030824,-0.001885218,0,0.002124219,3,1,0.333333333,0.351703237,0.337877952,0,1,0.333333333,1,2024,2024,2024,-2.493958985,-0.950521347,-1.543437638,45,1.390286958,-0.858320902,-1.482487403,31,-1.382933697,-0.160503941,-1.475211153,-1.065075887,14,"Rocchio, Brayan",All,-1.543437638,504,0.027777778,8,6,0,0,0,8,6,1.601233879,-4.141520919,11.30502371,15.17590086,3.870877155,10.74678571,21.432,10.68521429,"Rocchio, Brayan",300,9.4,35.3,108.1,84.6,95.7,88.5,82.5,400,149,383,67,22.3,12,4,2.7,442,300,0.206,0.21,-0.004,0.316,0.308,0.008,0.276,0.279,-0.003,6.884976268,6.884976268,3.765291506,0.000239001,3.119445761,,,,,3306,0,0,0,0,3306,0,0,0,Guardians,SS,4,5,1,4,0,-1,6,-2,76%,75%,1%,114,1669,-14.21189962,-12.22857538,-20.87582711,10.82006307,8.072439805,CLE,SS,23,179,,4.58,26.8
683011,"Volpe, Anthony",2024,R,1119,0.896634615,884,69.30954713,0.036639857,0.32239819,0.254691689,0.099547511,0.078641644,7.075967989,28,-36.33620009,235,0.210008937,423,0.378016086,33.03461571,9.633735123,7.437425511,0.606791778,-3.587721465,26.41658226,30.00430373,28.39186631,1119,486,0.50617284,0.49382716,0.216049383,0.232510288,0.04526749,0.302469136,0.411522634,0.28600823,0.193415638,0.232510288,0.080246914,0.109053498,0.179012346,0.205761317,"Volpe, Anthony",,6,Shortstop,763,0,0,0,763,0,0,0,763,0,87.6,,,,81.2,,,,81.2,,81.2,"Volpe, Anthony",0.484854114,-0.428568145,0.509682772,0,-0.024828658,-0.449403711,0,0.020835566,9,4,0.444444444,0.296611797,0.341585627,0,4,0.444444444,1,2024,2024,2024,5.292969316,3.496223704,1.796745613,87,4.793952779,0,-1.297729075,58,-0.152857779,1.949603392,1.515188541,9.189192998,29,"Volpe, Anthony",All,1.796745613,1013,0.027640671,23,5,0,1,0,24,5,12.08090432,-1.376522781,10.46526906,14.75271351,4.287444444,11.52067857,26.63342857,15.11275,"Volpe, Anthony",486,8.4,33.1,108.7,87.7,98.2,91.6,84.9,421,146,383,172,35.4,19,3.9,2.8,689,486,0.243,0.232,0.011,0.364,0.335,0.029,0.287,0.278,0.009,8.200047787,8.200047787,10.56369674,-0.428568145,-1.935080804,,,,,4250,0,0,0,0,4250,0,0,0,Yankees,SS,10,13,5,0,8,1,12,2,76%,73%,3%,147,2796,-15.75719031,-16.98180325,-21.4706234,13.3143829,9.380853446,NYY,SS,23,287,,4.31,28.6
673490,"Kim, Ha-Seong",2024,R,588,0.900459418,496,69.04421005,0.076530612,0.362903226,0.306122449,0.133064516,0.112244898,6.781327823,7,-18.51277023,92,0.156462585,258,0.43877551,25.25651171,4.351873902,-1.053860423,0.428571429,0.306863127,32.95672338,32.64986026,26.29112096,588,333,0.411411411,0.588588589,0.243243243,0.24024024,0.105105105,0.423423423,0.348348348,0.228228228,0.219219219,0.144144144,0.048048048,0.204204204,0.204204204,0.18018018,"Kim, Ha-Seong",,6,Shortstop,396,0,0,0,396,0,0,0,396,0,92,,,,88,,,,88,,88,"Kim, Ha-Seong",-0.000149649,3.60E-05,0,0,-0.000149649,0,0,3.60E-05,1,0,0,0.00151178,0.00034463,0,0,0,,2024,2024,2024,1.333511196,0.893234458,0.440276738,51,2.605573144,-0.765949789,-0.946388897,30,0.393810762,0.046465976,4.839930889,1.208553709,21,"Kim, Ha-Seong",All,0.440276738,596,0.033557047,16,4,1,0,0,16,5,9.126165324,-3.077680727,12.32224033,15.21055601,2.888315682,13.00036842,24.91405263,11.91368421,"Kim, Ha-Seong",333,15.1,36.6,107.9,87.9,98.6,92.1,87,405,165,388,118,35.4,16,4.8,3.4,470,333,0.233,0.245,-0.012,0.37,0.359,0.011,0.308,0.319,-0.011,3.76899439,3.76899439,2.790800648,3.60E-05,0.978157708,,,,,3140,0,0,0,0,3140,0,0,0,Padres,SS,3,4,-1,4,-1,1,3,0,75%,74%,1%,135,1982,-4.697813044,-15.22319254,-14.81350055,16.72170932,8.617170724,SD,SS,28,163,1,4.36,28.3
605141,"Betts, Mookie",2024,R,638,0.898591549,560,68.97996201,0.095611285,0.425,0.373040752,0.117857143,0.103448276,6.912906191,19,-13.39580369,78,0.122257053,323,0.506269592,34.00459182,8.899547918,-4.231672888,0.528213166,8.408285453,33.11339274,24.70510729,27.70900733,638,397,0.272040302,0.727959698,0.352644836,0.289672544,0.085642317,0.34256927,0.415617128,0.241813602,0.128463476,0.115869018,0.027707809,0.214105793,0.299748111,0.214105793,"Betts, Mookie",,6,Shortstop,415,0,54,0,277,0,0,84,331,84,94,,,,78.3,,,85.5,78,85.5,85.5,"Betts, Mookie",-0.887731779,0.796168613,1.539232595,-0.819244163,-1.607720211,-1.554279449,0.805419701,1.545028361,94,37,0.393617021,0.427996748,0.423981928,1,36,0.382978723,0.972972973,2024,2024,2024,0.366940875,-0.655619704,1.022560579,55,1.849030195,-0.851871788,-1.652778112,38,1.365722043,-0.343161464,6.070976798,-1.995617474,17,"Betts, Mookie",All,1.022560579,1001,0.015984016,15,1,1,0,0,15,2,3.245404465,0.829954858,12.678125,18.79538839,6.117263393,12.8155,25.14325,12.32775,"Betts, Mookie",397,21.4,39.3,109.4,89.9,98.5,92.1,87.6,421,205,391,157,39.5,24,6,4.7,516,397,0.289,0.282,0.007,0.491,0.468,0.023,0.371,0.364,0.007,-3.39959846,-3.39959846,-3.361299112,,-0.038299348,,,,,1594,0,0,0,0,1594,0,0,0,Dodgers,SS,-3,-4,-2,2,-5,0,-4,0,76%,78%,-2%,119,2047,24.7272729,4.902919088,-8.811060347,20.17257232,8.462841837,LAD,SS,31,155,,4.5,26.7
666152,"Hamilton, David",2024,L,469,0.901923077,360,68.86696137,0.029850746,0.361111111,0.277185501,0.119444444,0.091684435,7.239088145,18,-6.864598891,109,0.232409382,197,0.420042644,32.05277791,8.92421981,-5.38529573,0.484008529,6.685483815,31.18178625,24.49630244,27.46829987,469,214,0.373831776,0.626168224,0.294392523,0.280373832,0.051401869,0.411214953,0.313084112,0.275700935,0.191588785,0.135514019,0.046728972,0.219626168,0.177570093,0.228971963,"Hamilton, David",,6,Shortstop,391,0,159,0,232,0,0,0,391,0,87.4,,78.5,,85.1,,,,84.5,,84.5,"Hamilton, David",-0.001541516,0.003802833,0.001914539,0,-0.003456056,-0.001885218,0,0.005688051,3,1,0.333333333,0.341030035,0.348861205,0,1,0.333333333,1,2024,2024,2024,6.184557023,1.722334673,4.46222235,57,1.979792872,0,-0.257458198,23,2.778917328,1.683305021,16.30627006,8.141301635,34,"Hamilton, David",All,4.46222235,421,0.080760095,31,3,0,0,0,31,3,26.15673965,-1.709167957,13.25937569,18.4834779,5.22410221,13.11088235,25.10129412,11.99041177,"Hamilton, David",214,15.8,38.3,108.8,87,97.7,90.6,82.8,406,180,382,69,32.2,12,5.6,3.8,317,214,0.248,0.229,0.019,0.395,0.357,0.038,0.305,0.285,0.02,-3.906965129,-3.906965129,-2.974253695,-0.001599316,-0.931112118,,,,,1299,0,0,0,0,1299,0,0,0,Red Sox,SS,-3,-4,-3,0,-1,0,-1,-3,70%,72%,-2%,111,1190,-1.142322481,-1.274233533,-13.97792488,9.6995664,4.410269531,BOS,SS,26,106,18,4.09,29.4
680474,"Schuemann, Max",2024,R,665,0.899864682,488,68.3296754,0.021052632,0.387295082,0.284210526,0.088114754,0.064661654,6.667583128,15,-28.22527178,177,0.266165414,253,0.380451128,32.29519878,12.30639315,0.343336761,0.615037594,0.635633817,29.89503194,29.25939813,29.08586125,665,286,0.374125874,0.625874126,0.311188811,0.237762238,0.076923077,0.34965035,0.374125874,0.276223776,0.178321678,0.157342657,0.038461538,0.171328671,0.216783217,0.237762238,"Schuemann, Max",,6,Shortstop,523,0,25,42,446,8,2,0,513,10,91.2,,,,85.1,,,,85.3,,85.3,"Schuemann, Max",-0.571314259,0.536209841,0.050098109,0,-0.621412367,-0.070437577,0,0.606647418,21,7,0.333333333,0.464292183,0.457444685,0,7,0.333333333,1,2024,2024,2024,1.270968954,0.787647809,0.483321145,47,2.614365852,-0.763616187,-1.063101856,31,0.268520926,0.214800219,1.897246604,0.792953185,16,"Schuemann, Max",All,0.483321145,734,0.019073569,13,1,2,0,0,13,3,2.909075039,-0.21887525,12.52092285,15.78185757,3.260934718,13.71364286,26.41478571,12.70114286,"Schuemann, Max",286,16.6,39.5,105.4,89,97.7,91.8,86.3,403,175,379,107,37.4,16,5.6,3.5,459,286,0.22,0.221,-0.001,0.308,0.35,-0.042,0.281,0.3,-0.019,1.767876406,1.767876406,0.637180491,0.164998856,0.965697059,,,,,2365,0,0,0,0,2365,0,0,0,Athletics,SS,1,1,1,-1,2,0,2,-1,76%,76%,0%,133,1835,-11.47719123,-18.78900997,-15.88255291,16.76541035,6.428961302,ATH,SS,27,148,,4.37,27.8
500743,"Rojas, Miguel",2024,R,453,0.902390438,392,67.87710157,0.041942605,0.37244898,0.322295806,0.084183673,0.072847682,7.003199051,9,-7.023757675,61,0.134657837,225,0.496688742,31.0952817,3.890481552,-4.462926939,0.377483444,3.326990037,32.64831091,29.32132088,28.02211869,453,277,0.494584838,0.505415162,0.173285199,0.263537906,0.068592058,0.393501805,0.335740072,0.270758123,0.21299639,0.184115523,0.097472924,0.180505415,0.151624549,0.173285199,"Rojas, Miguel",,6,Shortstop,396,0,55,21,320,0,0,0,396,0,86.8,,,,84.1,,,,84,,84,,,,,,,,,,,,,,,,,,,,2024,2024,-0.247877832,-0.457083087,0.209205256,36,1.416422118,-0.981922808,-0.891582397,29,0.029378179,0.179827077,-0.384642392,0.718984726,7,"Rojas, Miguel",All,0.209205256,503,0.013916501,6,1,0,0,0,6,1,-0.235004823,0.569347157,12.07994492,16.8038072,4.723862288,13.44342857,29.94728571,16.50385714,"Rojas, Miguel",277,9.7,33.2,109.1,85,96.3,87.9,84,420,137,382,77,27.8,7,2.5,2.1,337,277,0.283,0.276,0.007,0.41,0.36,0.05,0.327,0.312,0.015,8.288639604,8.288639604,8.022488206,,0.266151398,,,,,1788,0,0,0,0,1788,0,0,0,Dodgers,SS,8,10,2,6,1,1,6,4,81%,77%,4%,119,1211,3.660867887,-5.562214483,-4.449009497,8.50112142,5.170970447,LAD,SS,35,159,,4.65,25.8
